team_name,mu,sigma,rank
Without Warning,25.810169208783982,1.0731546912710255,22.590705134970907
Vilay,28.14253071373064,1.851424892214358,22.588256037087568
PUGSTAR5,26.93939174669937,1.4583833402728736,22.56424172588075
Selfless fe,27.63165952775369,1.6920322169268533,22.55556287697313
Broken Alliance,26.083447479895646,1.1760686397463338,22.555241560656647
Vault,25.03302335621679,0.831925404108614,22.537247143890948
Third Times a Charm,29.139051952663646,2.2060759012479534,22.520824248919787
ProGaming,25.175176076662225,0.8863501927814297,22.516125498317937
Entropy,29.536245253711048,2.3403436378999607,22.515214340011166
Legends,28.615579812143995,2.0342620503648776,22.51279366104936
SoF,31.248133624231027,2.911930294537722,22.51234274061786
Playing Ducks,24.926524071952173,0.8066488912038255,22.506577398340696
Method,24.904780685761256,0.8010203934469063,22.50171950542054
Refuse,24.991198903914366,0.8299862584583529,22.501240128539308
Ignite,25.52250552121859,1.0077078554154346,22.499381954972286
WePlayGames,25.161099942080874,0.8878069300283133,22.497679151995932
EMP,24.868089042678033,0.7935414863059576,22.48746458376016
Epsilon Hype,25.81198735154533,1.108386653705855,22.486827390427763
GTV.Revolution,26.26308432590089,1.2696171330968722,22.454232926610274
Ratatatata,27.352082149444136,1.6343122547498374,22.449145385194626
NiceShot,27.32657107750741,1.6276896046745104,22.44350226348388
Quest,25.864134671343443,1.1411837558077274,22.44058340392026
gamed!de,25.487493790250713,1.0188061476142027,22.431075347408104
zdarova,29.175272895322177,2.250626772700485,22.423392577220724
ISKOLD,28.647396233760613,2.075037084178616,22.422284981224763
ex-Spotnet,36.03956591865886,4.540591823902648,22.417790446950914
n!faculty fe,32.76837340285423,3.4528067819447754,22.409953057019905
internazionale,30.581651503172065,2.724911745244423,22.406916267438795
HYDR,26.5551839832723,1.382859750883216,22.406604730622654
attackiereN,25.73702685711793,1.1126190643091962,22.39916966419034
Berzerk,24.853985316640163,0.819143117375605,22.396555964513347
PELAFUSTANES,29.275192984113566,2.293665307199921,22.394197062513804
Skin Ogres,26.875258497463356,1.4940953782178978,22.39297236280966
Warthox,25.93964846432379,1.1881507612214677,22.375196180659387
Polar Ace,25.65774890662887,1.0942651220062893,22.374953540610004
Astrahacks,31.66325571414693,3.096451434861735,22.373901409561725
BLITZKRIEG,25.64342041248184,1.0919763090417702,22.36749148535653
Infused,24.841922350348415,0.8278736998728206,22.358301250729955
myKPV,25.164681517037295,0.9369276775599101,22.353898484357565
guccixD,35.4688159879639,4.375271927805198,22.343000204548307
Demise,25.740750518292785,1.1378688431763906,22.327143988763613
dRiim's team,27.993583725258254,1.8928465447800429,22.315044090918125
30minuter,36.49461002570126,4.727095930265681,22.31332223490422
ANIMALS,26.45925391035618,1.3834801666368923,22.308813410445502
N1ceTry,30.433624569001207,2.712289375257195,22.296756443229622
eRa,26.45356071936764,1.387880034175141,22.289920616842217
Jaguar,25.12420302812081,0.9474765389157703,22.2817734113735
Reapers,24.74013128204359,0.8239859521832937,22.268173425493707
Station7,25.42301597245688,1.0521465466721676,22.26657633244038
E-Corp,25.996331126904046,1.24666951403756,22.256322584791366
DJAEVELS,28.50754078148639,2.0840150780763884,22.255495547257226
Aimers Alive,26.419396503743624,1.3912217074552506,22.245731381377873
ETHEREAL,24.732893093265407,0.8316026933435573,22.238085013234734
MaxAndRelax,26.141757492167432,1.3014750408314197,22.237332369673172
RONIN,24.713837960376576,0.8266734363170452,22.23381765142544
Boomies Money Crew,31.484796499253683,3.0878457970509943,22.2212591081007
ENZO,25.13869319372406,0.9733324076405477,22.218695970802415
NetcodeGuides.com,27.9540951140322,1.9178815753873262,22.20045038787022
Swift,29.68837963989219,2.4983345235993215,22.193376069094228
Athletico,24.614505403033736,0.808109772377494,22.190176085901253
Chocolates & Beers,28.378168567843158,2.0635188813345318,22.18761192383956
ANOX,24.972057474336545,0.9307518014065027,22.179802070117038
ex-Iceberg,26.01714689698474,1.2801295265675159,22.176758317282193
MYM,25.730764123158803,1.1850772829918461,22.175532274183265
AWESOME,26.732609488407633,1.5201034613133828,22.172299104467484
XCN,25.02185125954079,0.9523241370617828,22.16487884835544
ENTiTY.Gold,27.680067944063808,1.8399859724303642,22.160110026772713
Barrage,35.51278810244685,4.455241339960263,22.14706408256606
ARYO,26.166058758933765,1.3419152283262628,22.140313073954978
ExidiuM,28.041770005126708,1.96727618897035,22.139941438215658
MMCLUB,30.05936380442001,2.641247714139931,22.135620662000214
Prophecy,25.530619939240857,1.132589444598468,22.132851605445452
Evidence,24.89900373159737,0.9222751875628854,22.132178168908716
MeAndTheBoys,28.707231251661092,2.1947461790832663,22.122992714411293
West Coast Fraggers,29.628744370524867,2.503075865050202,22.11951677537426
ALTERNATE fe,26.480804988999676,1.4580695048476644,22.106596474456683
Energy,24.52978152590545,0.8115237946483291,22.09521014196046
RCTIC,24.58229660409243,0.8306724306796943,22.090279312053347
dotpiXels,24.87101351674124,0.9295429654304296,22.08238462044995
KOPUNIO,26.937630461845938,1.6233276979048812,22.067647368131293
momo momo,25.642015746025105,1.192749086724486,22.063768485851647
SG.pro,25.22343086992248,1.0553963037031266,22.0572419588131
Exile5,24.583499068609736,0.8429885999823805,22.054533268662595
Revolution,24.990905883899803,0.9835791467060894,22.040168443781536
NOTBAD,25.579832612696965,1.1866741816635553,22.0198100677063
oXzone,27.14364874293603,1.709978836802169,22.01371223252952
TBi,33.23687572803873,3.7411272140517107,22.0134940858836
HoP,24.92700431354814,0.9745626857103901,22.00331625641697
Cyclone,26.583132947799555,1.530511620219183,21.991598087142005
TheMongolz,24.448316402260957,0.8209381346602939,21.985501998280075
PopcornPlokker$,26.262875913089324,1.425894951351969,21.98519105903342
Dracarys,24.916770191464273,0.9815255334242133,21.972193591191633
carboN,24.93277652024512,0.9875588047279337,21.97010010606132
AOES,25.494478334371976,1.175886185619154,21.966819777514516
Shadows,28.28761391471461,2.111123246438737,21.954244175398397
Rush,24.59324389251049,0.8878662680714691,21.929645088296084
ex-Paradox,28.286467020355865,2.1189801827635195,21.929526472065305
Asuna's Anime Aimers,25.547327863536875,1.20747527255705,21.924902045865725
FGE,26.659544457696366,1.5792453185295592,21.921808502107687
VatosLocos,28.18774301438458,2.089152452588935,21.920285656617775
EYES ON U,24.379271511859873,0.819933558646803,21.919470835919462
TEAMPLAY,29.854026522062657,2.6455444952163067,21.917393036413735
exceL Endpoint,34.74833386656848,4.279445802792412,21.909996458191245
3sUP,24.410305487595085,0.8424636634262628,21.882914497316296
LEOPARD,26.528989304106254,1.5521727577485043,21.87247103086074
TEAM1231,26.579604141446584,1.5704557197325997,21.868236982248785
SuperMassive,27.967556048709078,2.0347987441868094,21.86315981614865
Rise and Grind,25.49473728498187,1.2109230374020385,21.861968172775754
EYESports,25.84311520608422,1.3271131983525752,21.861775611026495
Xapso,26.84153703367013,1.6615339222413557,21.85693526694606
Black Dragons,24.368305908627136,0.8427621944553668,21.840019325261036
BYNIE,28.03365475911081,2.0651809446142773,21.838111925267977
WINside,24.48391509213462,0.8821374332790164,21.83750279229757
WE HAWT,25.382258102417815,1.1874455464054803,21.819921463201375
lotb,28.58455216024385,2.2560179768785504,21.816498229608197
97club,24.97721298827992,1.0542368537389233,21.81450242706315
TinderklubeN,27.4442802090823,1.8775971892162104,21.81148864143367
Colombia,25.541829633494746,1.245735395349785,21.80462344744539
FeelsUnderAgeMan,28.20544904291674,2.1343808301128564,21.802306552578173
pharsyde,29.05491473945002,2.4177968499142333,21.80152418970732
beGenius,24.956322256532776,1.0525162105411352,21.79877362490937
Naventic,24.858012584229154,1.0208481331509547,21.79546818477629
expert fe,25.247384359896596,1.1511132567536408,21.794044589635675
Temp.no,24.46748521340912,0.8913750489005393,21.7933600667075
Goodfellas,26.06924146714739,1.4274011159709985,21.787038119234396
mouseSpaz,24.671022289482952,0.961723688015494,21.78585122543647
Kaliber,25.5206050517585,1.2511037598368098,21.767293772248074
Lions,24.51942021251907,0.9188666528047568,21.7628202541048
Tectonic,25.12919622236705,1.125051706731958,21.754041102171175
Revolte,24.89082930360777,1.0478582072254365,21.74725468193146
uNiQUE,28.81805556291243,2.357578621999252,21.745319696914677
walkover,26.436758623915427,1.5655695341335332,21.740050021514826
ex-Singularity,28.693653867112797,2.317924576852876,21.73988013655417
LGD.SAS,28.629397185465265,2.2974245449681656,21.737123550560767
miMo,31.04337995205062,3.102474897088447,21.735955260785282
Youngsters,25.289333311311967,1.1880270650577662,21.72525211613867
STREAMLINE,24.86779240215998,1.0486700470793615,21.7217822609219
Raepmashaekel,29.18819852680696,2.4894937690153855,21.719717219760803
Outbreak,28.392424782589256,2.226279935669468,21.71358497558085
Nexus Storm,27.68363480866325,1.9937189668463595,21.702477908124173
Swag Silicone,28.496956931665245,2.2672598012733385,21.69517752784523
HEY,24.45841072690003,0.9231995490211014,21.688812079836726
OA,31.39672348124629,3.2386701634622104,21.68071299085966
EMC,24.586469039294357,0.9697353877544379,21.677262876031044
Hashtag,29.979850123785674,2.7690588588690717,21.67267354717846
AG.white,26.507077234433098,1.613006442787329,21.668057906071112
ex-Astral Authority,25.22161533674495,1.1867325603752832,21.6614176556191
NewliFe,26.823115572346897,1.721060932063542,21.65993277615627
ajukreizi,26.198371146695276,1.5129763270120937,21.659442165658994
BuzzKill,25.52465543661598,1.2911053569277433,21.65133936583275
Rocketlauncher$,25.398852561207597,1.252924030266985,21.64008047040664
United Estonia,26.033673214817174,1.4652500013771126,21.637923210685837
Marskalk,26.173894090561262,1.5149630895654909,21.62900482186479
Pries,25.30243948185847,1.2290115171549756,21.615404930393545
USSR,24.16111676386764,0.8503849911541083,21.609961790405315
Winterfox,24.18218659683623,0.8615369553124326,21.597575730898935
RivaL,25.45755877483857,1.2870623096596634,21.59637184585958
zARLANS,24.147547949615014,0.8511180032645891,21.594193939821245
YellowTeeth,29.80264741631345,2.736472481153249,21.593229972853706
HEADSHOTBG,24.267128132654868,0.8930391698665252,21.588010623055293
Unemployed for Christmas,28.690130607370087,2.3749574050425437,21.565258392242455
logiX,24.89328074245983,1.11149364008588,21.55879982220219
Buffdaddy's Paypal,26.882492448443035,1.7748429215616963,21.557963683757947
Goliath,24.10246983374353,0.8485009959288278,21.556966845957046
Gux & Friends,24.9080256222582,1.1188700557732156,21.551415454938553
ELTZ,24.476573268045968,0.9774484238693022,21.54422799643806
Knights,26.711987809329464,1.7239985207316997,21.539992247134364
ex-Wild,25.538326938355283,1.3385780089001835,21.522592911654733
plusvee,25.755241527634478,1.4125903437313563,21.51747049644041
France fe,29.865338715285525,2.783281863130376,21.515493125894395
Malvinas,24.00995708767642,0.8341858160768075,21.507399639445996
SPRITTET,26.085914517692753,1.5264302063447306,21.50662389865856
Dire Wolves,29.230701175314497,2.5754621857939757,21.50431461793257
Hong Kong,29.792368777522185,2.763508277499792,21.50184394502281
Odense,24.28142586258511,0.9269511107909328,21.50057253021231
RAVE,24.82639270120619,1.109065751583071,21.499195446456977
TEAMSWAGYOLO,24.8291107199579,1.1111849716619333,21.4955558049721
POPPERS,26.254302836256187,1.5868426104251798,21.493775004980648
Peru,27.140726908505467,1.8833715655205465,21.490612211943827
demise,25.247321332675707,1.2523167912152902,21.490370959029836
RESISTANCE,23.985175888113005,0.832358104927759,21.48810157332973
Faint,24.308499024406785,0.9408383603948813,21.48598394322214
Gaming Hub,26.91711062406172,1.810651870794267,21.48515501167892
einheit,28.016027246907196,2.179218084545182,21.47837299327165
Cream,25.598948107294447,1.3746136547576433,21.475107143021518
DivisionX,24.73106223936282,1.087521594435514,21.468497456056276
koppxd,29.5043771142774,2.6787675794351467,21.46807437597196
CK$,27.37743537440534,1.9709099372381542,21.464705562690877
Infamous,23.94801062944558,0.8301698785564512,21.457500993776225
JYP,23.967093707013255,0.8384390680286102,21.451776502927423
Rap Gang,24.23744733436784,0.9299314044878153,21.447653120904395
exceL,24.35558599595893,0.9720885317510446,21.439320400705796
Number,27.752112571825098,2.1050426202578825,21.43698471105145
Serenic,27.395638408201066,1.9867564392197172,21.435369090541915
Rhein Neckar,28.77273673094362,2.4461659442343566,21.43423889824055
Sensei,24.271428200444664,0.9471970562733913,21.42983703162449
CLG Academy,24.119500639979613,0.900980616962732,21.416558789091418
eSport Engine,25.534292677232216,1.3730748378212014,21.415068163768613
madjicK,36.29009312876045,4.962176191176606,21.40356455523063
Vexilla,24.890474217067425,1.1665049766781155,21.390959287033077
ex-QBF,27.401422972302722,2.0039525697684044,21.389565262997507
eXploit,24.20748006513981,0.9405638935738889,21.38578838441814
eXplosive,24.19411306847149,0.9454493806264254,21.357764926592214
Lazarus fe,26.554489337767034,1.7324668483219996,21.357088792801036
icsu,27.481088167166675,2.0424563079172438,21.353719243414943
Ground Zero,23.786364054461433,0.8126843291014471,21.34831106715709
Kalashnikov 47,26.971506944185673,1.8761765104460644,21.342977412847482
KIPSIk's team,25.967788937978913,1.5420793166754407,21.34155098795259
2K,27.116570031878346,1.9267119162302138,21.336434283187707
OutLawZ,28.62216055859361,2.4298614319328853,21.33257626279495
WildSource,27.99997339692841,2.227279633630083,21.318134496038162
TeamCRG,25.826205864208042,1.5030391856772678,21.31708830717624
nonamer5,28.484522335603078,2.3893950903505266,21.316337064551497
MAKEMiSTAKE,26.466176105828993,1.7199133324908122,21.306436108356557
Doxxa,33.97153086543759,4.222058430028733,21.305355575351392
Rebirth,25.013887198130053,1.2383256159954321,21.298910350143757
MiTH,23.765579077874794,0.8239092273405028,21.293851395853284
Skinlordz,25.454598757452743,1.3869171662172453,21.29384725880101
RSC19,35.84983368402977,4.855171313727655,21.284319742846805
HaFiÐ,35.84983368402977,4.855171313727655,21.284319742846805
Menace,24.397900465962703,1.0381545576183466,21.28343679310766
Eanix,24.09743883619643,0.9485962914425039,21.25164996186892
LGD,23.69804262520332,0.8173150776875613,21.246097392140637
LAN DODGERS,24.57071709961561,1.1082192260378516,21.246059421502054
Khunnu,29.18830501230185,2.6542770972096505,21.2254737206729
Pixel,23.78428133363219,0.8581843294827125,21.209728345184054
boxr,25.01459043479321,1.2779894363657989,21.180622125695812
teamasd,24.420449038013533,1.0802244701561663,21.179775627545034
Radix,25.54198305862246,1.4540747910219856,21.179758685556504
Lol Yeah,26.78564654860664,1.8728968796799006,21.166955909566937
Wings,23.855480753364194,0.8989770451533958,21.158549617904008
LiViD,23.740554135284793,0.86309547513233,21.151267709887804
AllGamers,23.664107700126667,0.8386463911809223,21.148168526583902
Swarm,26.34657784421911,1.7333990542828837,21.14638068137046
FONTAN,27.96318604981732,2.2777465019139025,21.129946544075615
Infinity,23.63809430861612,0.8371435481682202,21.12666366411146
Paradox,23.553976542122612,0.811215163274163,21.120331052300124
EsportsAdviser,26.180066860637343,1.687811954087211,21.11663099837571
Majestic Lions,23.97284395306711,0.9543436749976301,21.10981292807422
Santos,23.62560835646107,0.8388374012046302,21.10909615284718
pzd,35.0720996799727,4.655332698319189,21.106101585015136
FUAH,25.196112090587054,1.3647580714029586,21.101837876378177
BEASTS,27.396930918171833,2.102334862632408,21.089926330274608
2BYL9,26.808115535543163,1.9115209292684228,21.073552747737892
SIN,23.923705995294164,0.9526335829459568,21.065805246456293
Australia,35.08045941570257,4.67461657328433,21.05660969584958
dopexx,30.46421406804321,3.135881422948644,21.056569799197277
autocracy,25.237426084404678,1.3939516228516298,21.05557121584979
Bosnia & Herzegovina,24.683128849879882,1.209680493535042,21.054087369274754
Big Frames,23.555169271203663,0.8344159569953081,21.05192140021774
Brute,23.554872993770058,0.8365037919900032,21.045361617800047
Trust,26.561153319134103,1.8402916167599828,21.040278468854154
FLuffy Gangsters,23.65132718903557,0.8709600277063179,21.038447105916617
Hungary,24.602603421992107,1.1942025712999798,21.019995708092168
rEAK,25.161908422414374,1.3808716865981918,21.0192933626198
Ballistix,29.841977534756882,2.9430256360656455,21.012900626559947
Mad Wolves,26.90425960868824,1.9640251919733547,21.012184032768175
Without a Roof,25.757552996195727,1.582583789144099,21.00980162876343
Eternal,25.38664073866823,1.461102493295383,21.00333325878208
INTZ.Academy,23.900550709659516,0.9666304601498328,21.000659329210016
Invictus Aquilas,23.60433754526016,0.870900994539677,20.99163456164113
Italy,24.43746974900503,1.1491408412872945,20.990047225143144
ROG Maikelele,30.416757944302162,3.1447665477303675,20.98245830111106
Born,26.32434140551672,1.7806545185408422,20.982377849894192
Portal,24.670705616218125,1.2311671016993424,20.977204311120097
ad hoc,24.82638028746612,1.2848912634244647,20.971706497192724
SKDC,23.554583615466225,0.8629991271041135,20.965586234153882
QuetzaL,23.577547216752404,0.871170130572628,20.96403682503452
DEEZ NUTS,25.02297110881161,1.3549135748006567,20.95823038440964
2ez,23.85992418583023,0.9674743102004473,20.957501255228888
GamePub,23.75486650425834,0.9324809609928669,20.95742362127974
merry,26.285334968389673,1.7768956973708503,20.95464787627712
Adaptation,23.882010584903846,0.9759451869127512,20.954175024165593
Forge,24.219206569674803,1.0889173172359048,20.95245461796709
The Fundamentals,23.65892792892165,0.9079864984580185,20.934968433547596
KerchNET,23.683423343639877,0.9190531400093258,20.9262639236119
5balls,23.444677220218583,0.8410087032623587,20.921651110431508
Talon,25.485281546824698,1.521273321620851,20.921461581962145
MayaM,24.29398450022834,1.124483509691942,20.920533971152516
DEMONIO,25.63623514986886,1.5722245078479118,20.919561626325123
PANTERS,24.654863047696974,1.2474198946695934,20.912603363688195
ATB,24.493204842799834,1.200781383410133,20.890860692569433
Druidz fe,26.963092201957203,2.0249008800018933,20.888389561951524
really weird,25.02086396048015,1.380469744860653,20.87945472589819
INFINITY,25.009400175623888,1.3855814831880344,20.852655726059787
Beacon,24.10076737315638,1.0874175442753184,20.838514740330425
Sharkgaming,25.528507948902487,1.56477477708172,20.834183617657327
glassysky,24.524420563811802,1.2301513563279936,20.83396649482782
Dark Tigers,23.503173843772377,0.8899845837364332,20.833220092563078
Bravos,24.346194047072796,1.1717204777825145,20.831032613725252
RRQ,24.75829445597465,1.314381674288169,20.815149433110143
100pinggods,27.387800035650137,2.191952438710547,20.8119427195185
Iceland,24.728160272245944,1.3089380824773216,20.80134602481398
Trivium,25.097546126795503,1.4336346607523107,20.796642144538573
HastaLaVista,25.83526505715018,1.6797788865051664,20.795928397634682
VingeN,29.46043139769443,2.890141938420466,20.790005582433032
Universe,23.32776179536174,0.8517053794459458,20.772645657023904
Rysix,24.437738089526043,1.2226123851138007,20.76990093418464
Furious,23.19790808055777,0.8096595150734656,20.768929535337374
fRactals,31.73986288252186,3.6573714779528763,20.76774844866323
SinnerS,24.296548514079273,1.186361388622385,20.737464348212118
UltiCoin,25.418189403204522,1.5616164269056196,20.73334012248766
EN9MY,24.215607908807886,1.1614903982673301,20.731136714005896
ex-g3x,27.57537876070805,2.283684422662771,20.724325492719736
Schadenfreude,29.594295680086443,2.9575284742805374,20.72171025724483
Mystical,25.418356868129628,1.5686214260343792,20.712492590026493
BRB20,25.98457865212443,1.757488689660857,20.71211258314186
ACES,23.550934749814065,0.9477780339849804,20.707600647859124
University of Texas at Dallas,35.3988784473692,4.897233461324777,20.707178063394867
KUURA,27.951977344261966,2.4167563319560204,20.701708348393904
Free Transfer,25.978718451480283,1.7614554190379175,20.69435219436653
5FRAGS,24.349041039531663,1.2184972746525573,20.69354921557399
FURIA Inagame,23.132620464997576,0.8204901295068716,20.671150076476962
GANK,26.342567470245783,1.8914050992994156,20.668352172347536
Funkd,24.164075336552827,1.1741697199019,20.641566176847128
ENRAGE,27.45063131825959,2.270367141399543,20.63952989406096
Morior Invictus,24.056363431852294,1.1432241846464475,20.62669087791295
Alma,23.400903796019325,0.924832109960343,20.626407466138296
Ignis,23.28590937177333,0.8868352715960643,20.625403556985134
WORTEX,24.009242596373948,1.128453208414802,20.623882971129543
TDJSF,27.020659110655192,2.1325627037886483,20.622970999289247
mCon,24.07875972624233,1.1523707625078787,20.621647438718693
Good People,24.1554589040842,1.1858838958294797,20.59780721659576
Gronplade,28.223001855004288,2.5424937317781415,20.595520659669862
The Foxes,26.128896211571533,1.8452026660763508,20.593288213342483
Lucky7,23.467250398100596,0.9591031288965404,20.589941011410975
Exertus fe,26.801930630423584,2.073440637586027,20.581608717665503
ex-paiN,26.621207862279654,2.0134198132922903,20.580948422402784
NOX!UMAN,34.12301608628013,4.5155550233210295,20.57635101631704
gamENERGY,26.02170391865057,1.8152789113008518,20.575867184748013
Forty Six and 2,23.308205477038744,0.9129028621574129,20.569496890566505
Supremacy,23.66960689777864,1.036002167434848,20.561600395474095
Rejected,23.270936865921474,0.903213941137224,20.5612950425098
TheGosuCrew,25.448193534859172,1.629426987793153,20.559912571479714
DatZit,28.908080336921394,2.7828275300310894,20.559597746828125
PUR$i$EURA,24.324790097026433,1.2589694803775182,20.547881655893878
The Final Tribe,24.35089881375791,1.272749195296915,20.532651227867166
Kingpins,24.433781944117115,1.302052554462598,20.52762428072932
2115,26.3843116070639,1.9540258665382664,20.5222340074491
ACE,23.117710681406457,0.8665607346661627,20.51802847740797
omae wa mou shindeiru,29.269758690310688,2.9178464826037196,20.51621924249953
fan jävla,27.23692810342665,2.2422201451636337,20.51026766793575
notkicked,28.80534030590209,2.766608859861442,20.505513726317766
MAESTRO,29.417015921139512,2.97170435475242,20.501902856882253
JustPassingBy,26.642821044312996,2.0473394924766235,20.500802566883124
tba.ladies,28.72738988234038,2.743638705197117,20.496473766749027
overGame,25.3146356189092,1.6067067441158935,20.49451538656152
ex-GameplayDNA,34.35444481749953,4.6222289215329235,20.487758052900755
LDDM,26.842146908196327,2.119102219055073,20.48484025103111
MINLATE,28.095260735102514,2.537647252917212,20.48231897635088
aimg0d,30.212771110798208,3.24492622360134,20.47799243999419
Coast,23.826851905571683,1.1192139347227892,20.469210101403316
Impact,26.415849089386647,1.983060589918687,20.466667319630588
L4Org,26.60709139163429,2.0469254949248015,20.466314906859886
DragonDK,35.57921584419431,5.037875734216233,20.465588641545608
Croatia,24.6253120750264,1.387948210065445,20.461467444830063
FENNEC,26.727966313935724,2.089064327313472,20.46077333199531
Team allu,28.172973959170427,2.574357006810653,20.449902938738468
EZPZ_LS,25.105463605662287,1.5523153133128165,20.448517665723838
Bring It On,25.372343717991864,1.641413784692049,20.448102363915716
Squirtle Squad,24.56864433196661,1.3747680722248183,20.444340115292157
The Lone Rangers,26.78948668835514,2.120374149023446,20.428364241284804
Chris and the boys,24.55507064076374,1.3760972356750256,20.426778933738664
CeX,23.157031316340138,0.9119253130107574,20.421255377307865
Dead Pixels,23.526056653840527,1.0352512237275509,20.420302982657873
Bananaboys,27.906964860175766,2.499307342326852,20.40904283319521
POP4ZITS,28.690249120402882,2.763038467519711,20.40113371784375
Sydney Saints,35.011536273038764,4.870837080625472,20.399025031162346
NotStoned,28.15018218465412,2.5841946383491545,20.397598269606657
Overpowered,23.817420949380665,1.140049111891648,20.39727361370572
Impossible,23.73592864154086,1.1132866009075957,20.39606883881807
ajuri,25.292219903725606,1.6327589875366868,20.393942941115547
Agressive,24.56233895595648,1.3914784358353796,20.38790364845034
NOORG,23.816715218134835,1.143024839452898,20.387640699776142
Monky See Monky Do,26.88741220737254,2.1684131572375653,20.382172735659847
Crystal-Serv fe,27.512189913755087,2.380019522817928,20.372131345301305
Sprintfox,25.661155848251315,1.7632350402400532,20.371450727531155
AllTheRage,26.255735543291152,1.9615557866067572,20.371068183470882
volgare,22.996657687486977,0.8757082923454957,20.36953281045049
NewStyle,26.52274137524929,2.0513060394278835,20.36882325696564
Brazen,26.16470995936151,1.9336983823794245,20.363614812223236
Niknexus,23.808561335422706,1.149043418173566,20.36143108090201
ZeroGP,26.994001089278765,2.2140913905373965,20.351726917666575
LunatiK,23.173429890343616,0.9405756356776558,20.35170298331065
TamuluS,25.06095404340351,1.5716583622299407,20.345978956713687
MightyWolves,25.073395188762955,1.5782247349359824,20.338720983955007
Underdogs,23.84600343532438,1.1696742413066727,20.33698071140436
CheckSix,23.683339744518864,1.1167712494239996,20.333025996246867
Darkhorse,24.411393062056593,1.3608060552790047,20.328974896219577
ex-UP,27.26894678170898,2.3174391605159395,20.31662930016116
Hysteria,23.067801528798984,0.9180633065924063,20.313611609021766
Dark Sided,22.782102421716996,0.8238093541272375,20.310674359335284
Evilvice,23.89845314062497,1.1960414559277668,20.310328772841668
dreamWorks,35.18245929760931,4.958140481075386,20.308037854383155
Glockoma,23.264836944907724,0.9880533371740599,20.300676933385546
MAC-51,24.76856376462136,1.490137353166751,20.298151705121107
SPLY,24.481128872803218,1.3988775928832096,20.28449609415359
BBC,25.133911593908884,1.6172991997825068,20.282013994561364
Delete,23.81415964997276,1.1777463702038362,20.28092053936125
Bojestvata,24.05421875308856,1.2579512810486515,20.280364909942605
ROCCAT,23.78510397076001,1.1689083127130473,20.27837903262087
ahq,23.930985707151148,1.2192973197048136,20.273093748036707
subtLe,22.70091515467927,0.8106443869058183,20.268981993961813
PITS,24.152619702473842,1.2948070191254126,20.268198645097605
8bit,29.553371856041906,3.096331527694027,20.264377272959827
Bulgaria,24.55304224707504,1.429660747116927,20.26406000572426
Insomnia,23.724434473014654,1.1539832120210245,20.26248483695158
WaterDogs,24.90785659634807,1.5488910228753,20.261183527722167
Puzzle,24.986389650316227,1.586663753346402,20.22639839027702
IRONMEN,34.37834353470709,4.717743830118395,20.225112044351906
eEriness,23.04739988523761,0.9445822331491583,20.213653185790136
visomvet,25.930373619970453,1.9072806068832628,20.208531799320664
neXtPlease!,23.00186790504273,0.9311788523740541,20.208331347920566
struggletony,25.02647988077969,1.6066404032825083,20.206558670932164
Bantz,33.82022247207371,4.53798466083123,20.20626848958002
FPL-CTalents,27.13016584687899,2.3083108168587114,20.20523339630286
ZDM,22.993617690929252,0.9302812706627801,20.20277387894091
Straight Outta Lumbridge,32.11670704761183,3.9719641126928225,20.200814709533365
OESU,26.96822455043409,2.257025285342071,20.19714869440788
WARDELL N Friends,27.48610145602481,2.434114291761712,20.183758580739674
DreamRAR,25.149733526981834,1.657102825194793,20.178425051397454
Big 5,22.774488701946225,0.8673777687417734,20.172355395720906
Pnda,24.124580246470067,1.3182610024118764,20.169797239234438
Black Storm,27.128005091814124,2.321380642784372,20.16386316346101
Worth.It,31.169824478740125,3.6731212388500967,20.150460762189837
Sadbots,27.48281574034469,2.446071030014475,20.144602650301266
PEY,26.20095382241731,2.024434928413514,20.12764903717677
Games4u fe,23.850742331196507,1.2413891689227468,20.126574824428268
Sigma,26.163318375858996,2.0124151438011757,20.12607294445547
PB,26.916610748407294,2.2646163689407643,20.122761641585
Enso,22.70412142135045,0.8613279902937077,20.12013745046933
Fearless,28.257277869382712,2.7138267526346413,20.11579761147879
Exertus,25.30371868855025,1.7294137884360359,20.115477323242143
skipping school,27.89527666108917,2.5947723211281515,20.110959697704715
e-Sports.rs,25.45681460133838,1.782268212419331,20.110009964080387
Chile,28.060214806231937,2.6502939537865293,20.10933294487235
SYF,22.550082074863727,0.8201205848670442,20.089720320262593
IPET,23.69296578060363,1.2024737333301714,20.085544580613114
BIG Academy,25.507661954331933,1.8079631048186036,20.083772639876123
NoSurrender,27.32253417455611,2.416144567827848,20.07410047107257
Falkol,22.91537591342819,0.9543281143341491,20.05239157042574
ex-SEAL,27.88198665196195,2.6143101954956296,20.03905606547506
Tunisia,23.428894725541056,1.131059563121197,20.035716036177465
webSPELL,29.81357918130461,3.259498550526005,20.035083529726595
Snabbabrillor,24.791430531756692,1.5880963969962594,20.027141340767912
Project Lunacy,29.361537157727778,3.112334854674848,20.024532593703235
hASSeLsNOk,26.034661835354967,2.003781724563866,20.02331666166337
Queso,24.38836569312277,1.4560071437835305,20.020344261772177
Fallen5,24.479914396510534,1.4881089684342972,20.01558749120764
Lose,27.56966224171404,2.520522700512223,20.00809414017737
Random5,24.876351200927402,1.6229368022154231,20.007540794281134
malefiQ,23.832134832687363,1.2749822161937643,20.00718818410607
